,Applied,Gender,Payment_Method,Location,Received,Id,Reason,Date,Age,Area,True_False
103999,"$1,784.00",F,RP,NE,"$1,783.50",GHI000096085,TB,20-Sep-17,30-34,C,0
72982,"$1,200.00",F,RP,U,"$1,200.00",GHI000086577,TB,03-Jun-20,45-49,T,0
126560,$960.00,F,AV,NE,$960.00,GHI000283939,TB,13-Aug-18,40-44,AM,0
143245,"$2,700.00",F,AV,NE,"$2,700.00",GHI000098560,TB,27-Oct-20,35-39,O,0
109581,"$1,840.00",F,AV,M,"$1,840.00",GHI002087689,TB,15-Oct-20,25-29,C,0
24903,$216.00,M,AV,M,$216.00,GHI001245696,TB,29-Jul-19,55-59,O,0
141878,"$1,275.00",F,AV,NE,"$1,275.00",GHI001324297,TB,12-Apr-17,30-34,BP,0
132282,$400.00,M,AV,M,$400.00,GHI000083727,TB,02-May-19,40-44,C,0
124534,$280.00,M,AV,NE,$280.00,GHI001822983,TB,21-Jan-20,55-59,C,0
51941,$132.00,F,AV,NE,$132.00,GHI000112669,TB,08-Jun-17,50-54,O,0
72391,$50.00,F,AV,PP,$50.00,GHI001807618,TB,18-Sep-20,20-24,AM,0
94485,$600.00,M,AV,M,$600.00,GHI000094091,TB,17-Dec-19,30-34,NL,0
122880,"$1,288.00",F,AV,M,"$1,287.50",GHI000096208,TB,19-Mar-18,35-39,T,0
72255,"$2,120.00",F,RP,PP,"$2,120.00",GHI000382474,TB,10-Jul-19,50-54,Wlg,0
83527,"$1,060.00",M,AV,M,"$1,060.00",GHI000142341,TB,20-Nov-19,20-24,C,0
142751,$855.00,M,RP,U,$855.00,GHI000074516,TB,17-Mar-20,18-19,AM,0
140516,$470.00,F,AV,NE,$470.00,GHI000331793,TB,16-Mar-20,65+,W,0
73811,$880.00,M,AV,M,$880.00,GHI000140685,TB,03-Jan-19,30-34,C,0
140177,"$1,520.00",F,AV,NE,"$1,520.00",GHI000088519,TB,25-Mar-19,30-34,W,0
137333,$100.00,F,AV,M,$100.00,GHI000135012,TB,03-Aug-20,30-34,O,0
122313,$880.00,M,AV,NE,$880.00,GHI001623308,TB,23-Aug-19,65+,C,0
37254,$200.00,F,AV,M,$200.00,GHI001014273,TB,24-Jul-18,30-34,AM,0
61287,$222.00,F,AV,M,$222.00,GHI000112669,TB,18-Jan-19,25-29,O,0
12934,$60.00,F,AV,PP,$60.00,GHI000137495,TB,02-Jun-17,45-49,AM,0
4854,$540.00,F,AV,NE,$540.00,GHI000416270,TB,01-Apr-20,55-59,C,0
58829,$200.00,M,AV,NE,$200.00,GHI000112669,TB,06-Aug-18,65+,O,0
47042,$660.00,F,AV,M,$660.00,GHI001379619,TB,25-Jul-17,65+,C,0
135009,"$1,040.00",M,RP,O,"$1,040.00",GHI001091843,TB,20-Mar-17,30-34,BP,0
144389,$750.00,F,AV,NE,$750.00,GHI001170944,TB,20-Dec-16,40-44,O,0
16452,"$1,500.00",F,RP,NE,"$1,500.00",GHI000200718,TB,25-Sep-17,25-29,N,0
114439,$675.00,F,RP,O,$675.00,GHI000095059,TB,08-May-17,25-29,C,0
3511,"$2,280.00",F,AV,M,"$2,280.00",GHI000151115,TB,09-Jul-19,20-24,AM,0
80481,$376.00,F,RP,NE,$376.00,GHI000076617,TB,04-Sep-18,35-39,O,0
76470,$185.00,M,RP,M,$185.00,GHI000165912,TB,02-Feb-17,30-34,AM,0
132329,"$1,550.00",F,AV,M,"$1,550.00",GHI001357080,TB,26-Jun-17,45-49,AM,0
134047,$780.00,M,RP,M,$780.00,GHI000100619,TB,04-Feb-20,45-49,C,0
10340,"$1,150.00",F,AV,M,"$1,150.00",GHI000167718,TB,11-May-17,40-44,EC,0
977,"$1,420.00",F,AV,NE,"$1,420.00",GHI000489486,TB,26-Feb-18,20-24,N,0
23024,"$2,260.00",F,RP,M,"$2,260.00",GHI000921348,TB,21-Feb-20,50-54,AM,0
94400,"$1,120.00",M,AV,PP,"$1,120.00",GHI000077356,TB,31-Oct-19,45-49,AM,0
35000,$600.00,F,AV,M,$600.00,GHI001740291,TB,09-Oct-20,30-34,O,0
32257,$518.00,M,AV,O,$517.50,GHI000324365,TB,01-Feb-18,20-24,C,0
11023,"$1,410.00",F,AV,PP,"$1,410.00",GHI002022657,TB,28-Jul-20,25-29,AM,0
134416,$264.00,F,AV,M,$264.00,GHI000100610,TB,02-Nov-17,35-39,O,0
55045,$158.00,F,AV,O,$158.00,GHI000112669,TB,27-Nov-17,35-39,O,0
126770,"$1,400.00",F,AV,M,"$1,400.00",GHI000208180,TB,24-Aug-17,35-39,O,0
87133,$90.00,F,AV,NE,$90.00,GHI000214786,TB,12-May-17,35-39,BP,0
37442,$220.00,F,AV,NE,$220.00,GHI000864281,TB,26-Jun-20,25-29,O,0
135554,"$1,340.00",F,AV,NE,"$1,340.00",GHI001319175,TB,07-Mar-18,20-24,Wlg,0
95516,$272.00,M,AV,M,$272.00,GHI001206283,TB,12-Feb-20,55-59,O,0
102961,$860.00,M,AV,NE,$860.00,GHI000140388,TB,21-Feb-17,30-34,O,0
23238,$350.00,M,AV,M,$350.00,GHI001992706,TB,20-Jul-20,30-34,AM,0
109119,"$1,740.00",F,AV,PP,"$1,740.00",GHI002024468,TB,31-Jul-20,30-34,O,0
76780,$140.00,M,RP,NE,$140.00,GHI000086558,TB,07-Nov-17,45-49,T,0
34925,$700.00,F,AV,M,$700.00,GHI000795912,TB,14-Oct-19,25-29,NL,0
114996,"$1,560.00",F,AV,M,"$1,560.00",GHI000135428,TB,20-Dec-18,25-29,C,0
102058,$570.00,M,AV,PP,$570.00,GHI000138535,TB,11-Jun-20,60-64,AM,0
116871,$240.00,F,AV,M,$240.00,GHI001317130,TB,30-Mar-17,30-34,T,0
118932,$195.00,F,RP,M,$195.00,GHI001806352,TB,23-Apr-20,35-39,C,0
109382,$380.00,M,AV,M,$380.00,GHI000170080,TB,01-Dec-17,40-44,AM,0
71627,"$1,000.00",M,AV,NE,"$1,000.00",GHI001803267,TB,05-May-20,25-29,T,0
7353,"$1,200.00",F,RP,M,"$1,200.00",GHI001560841,TB,10-Sep-20,20-24,O,0
100423,"$2,080.00",F,AV,O,"$2,080.00",GHI001581846,TB,03-Oct-18,35-39,NL,0
71624,$600.00,M,AV,NE,$600.00,GHI001803267,TB,22-Nov-19,40-44,T,0
9789,$440.00,F,AV,M,$440.00,GHI000621060,TB,17-Jan-17,30-34,BP,0
67480,"$2,000.00",F,AV,O,"$2,000.00",GHI001519109,TB,13-Apr-18,40-44,AM,0
72104,$600.00,F,AV,O,$600.00,GHI001590546,TB,23-Aug-18,30-34,C,0
69149,$250.00,M,AV,M,$250.00,GHI002102530,TB,04-Nov-20,20-24,W,0
27690,"$1,350.00",F,AV,M,"$1,350.00",GHI000572417,TB,12-Mar-20,35-39,EC,0
44666,$960.00,M,AV,NE,$960.00,GHI000157244,TB,29-Jan-20,25-29,S,0
95944,"$1,040.00",M,AV,M,"$1,040.00",GHI000134418,TB,03-Jul-17,30-34,EC,0
11432,"$1,280.00",F,AV,NE,"$1,280.00",GHI000142888,TB,28-Jul-20,55-59,AM,1
61239,$146.00,M,AV,PP,$146.00,GHI000112669,TB,15-Jan-19,65+,O,0
104427,$280.00,F,RP,O,$280.00,GHI000096100,TB,12-Oct-20,30-34,C,0
56085,$118.00,F,RP,PP,$118.00,GHI000112669,TB,05-Feb-18,35-39,O,0
32824,$488.00,F,AV,M,$488.00,GHI000242711,TB,12-Nov-20,18-19,O,0
120105,$580.00,M,AV,NE,$580.00,GHI000090746,TB,10-Feb-17,40-44,T,0
123183,"$2,000.00",M,RP,M,"$2,000.00",GHI000351250,TB,09-Jul-19,30-34,W,0
20527,"$1,460.00",F,AV,NE,"$1,460.00",GHI000134985,TB,18-Sep-17,20-24,W,0
69513,$710.00,F,AV,M,$710.00,GHI000952337,TB,21-May-20,20-24,S,0
92020,"$1,280.00",F,RP,O,"$1,280.00",GHI000135476,TB,14-Oct-20,25-29,AM,0
114734,$960.00,F,AV,M,$960.00,GHI000203106,TB,22-Aug-18,40-44,C,0
30538,"$1,140.00",F,AV,U,"$1,140.00",GHI000090414,TB,28-Nov-18,45-49,AM,1
131453,"$2,720.00",F,AV,PP,"$2,720.00",GHI001923590,TB,27-Mar-20,25-29,AM,0
146659,"$2,120.00",F,AV,M,"$2,120.00",GHI001535505,TB,26-Nov-18,35-39,AM,0
115503,"$1,900.00",F,AV,M,"$1,900.00",GHI000780038,TB,24-Nov-17,30-34,Wlg,0
91008,$630.00,F,AV,M,$630.00,GHI000297998,TB,20-Jul-20,60-64,O,0
87166,"$1,520.00",F,RP,M,"$1,520.00",GHI001703680,TB,18-Apr-19,40-44,W,0
31411,$330.00,M,AV,M,$330.00,GHI000134686,TB,15-Jan-19,30-34,AM,0
141187,"$1,600.00",F,AV,M,"$1,600.00",GHI000236308,TB,31-Jul-20,30-34,C,0
46344,$300.00,M,AV,PP,$300.00,GHI001354498,TB,11-Jul-19,65+,O,0
126195,$500.00,F,AV,NE,$500.00,GHI001429264,TB,17-Oct-17,16,O,0
8775,$460.00,M,AV,M,$460.00,GHI000143720,TB,21-Feb-19,35-39,W,0
13634,$120.00,F,AV,PP,$120.00,GHI000141841,TB,08-Jun-18,40-44,AM,0
20804,"$1,040.00",F,AV,PP,"$1,040.00",GHI000508191,TB,13-Sep-17,35-39,NL,0
105026,$840.00,F,AV,M,$840.00,GHI001452555,TB,31-Jan-20,20-24,EC,0
78360,$268.00,F,AV,M,$268.00,GHI000869386,TB,13-Feb-19,40-44,O,0
135895,"$1,760.00",F,AV,M,"$1,760.00",GHI001418516,TB,28-Sep-17,25-29,AM,0
114888,"$1,160.00",M,AV,NE,"$1,160.00",GHI000095365,TB,03-Apr-18,20-24,C,0
104434,$680.00,F,AV,M,$680.00,GHI000096077,TB,07-Dec-16,35-39,C,0
36048,$600.00,M,AV,M,$600.00,GHI000603399,TB,06-Aug-18,20-24,EC,0
66878,"$1,400.00",F,AV,NE,"$1,400.00",GHI000087675,TB,26-Apr-19,20-24,NL,0
135001,"$1,000.00",F,AV,M,"$1,000.00",GHI001388037,TB,17-Jul-20,25-29,O,0
127608,$360.00,F,AV,M,$360.00,GHI000858909,TB,20-Oct-17,18-19,BP,0
27489,$460.00,F,AV,NE,$460.00,GHI001076233,TB,10-Jul-20,60-64,NL,0
81882,$555.00,M,AV,NE,$555.00,GHI000247567,TB,14-Jun-17,35-39,AM,0
113483,$420.00,F,AV,M,$420.00,GHI001292033,TB,03-Mar-17,20-24,W,0
95758,$500.00,F,AV,M,$500.00,GHI001480193,TB,12-Mar-18,40-44,N,0
118976,$360.00,M,AV,M,$360.00,GHI000082226,TB,22-Sep-17,30-34,W,0
17875,"$1,280.00",M,AV,NE,"$1,280.00",GHI001778454,TB,09-Aug-19,20-24,C,0
10202,$300.00,F,AV,NE,$300.00,GHI000149529,TB,17-May-17,40-44,Wlg,0
53284,$236.00,F,AV,M,$236.00,GHI000112669,TB,15-Aug-17,20-24,O,0
106717,$200.00,M,RP,NE,$200.00,GHI001300756,TB,15-Jul-20,45-49,S,0
18558,"$1,400.00",M,AV,M,"$1,400.00",GHI000141577,TB,27-Aug-19,40-44,EC,0
128324,$450.00,M,AV,M,$450.00,GHI000152839,TB,22-Dec-17,40-44,AM,0
105637,"$1,880.00",F,AV,M,"$1,880.00",GHI000565253,TB,14-May-20,25-29,AM,0
8357,"$1,120.00",F,AV,M,"$1,120.00",GHI000238920,TB,20-Mar-17,50-54,AM,0
42172,"$1,250.00",F,AV,NE,"$1,250.00",GHI000104325,TB,15-May-19,35-39,N,0
146599,"$1,155.00",F,AV,M,"$1,155.00",GHI001154826,TB,18-Jan-18,20-24,O,0
28337,"$1,375.00",F,AV,NE,"$1,375.00",GHI000359954,TB,06-Jul-18,50-54,T,0
21528,"$3,321.00",M,AV,NE,"$3,321.00",GHI001547266,TB,28-Jun-18,45-49,AM,0
28735,$740.00,F,AV,M,$740.00,GHI000580352,TB,07-Dec-16,20-24,C,0
12345,"$1,159.00",M,AV,NE,"$1,158.75",GHI000144676,TB,30-Apr-18,20-24,AM,0
26020,$690.00,M,AV,O,$690.00,GHI000079879,TB,27-Nov-18,65+,AM,0
105390,"$1,160.00",F,AV,NE,"$1,160.00",GHI000096083,TB,18-Jun-19,50-54,T,0
38260,"$2,000.00",F,AV,M,"$2,000.00",GHI001701393,TB,05-Apr-19,45-49,AM,0
141229,"$1,050.00",F,AV,NE,"$1,050.00",GHI001636123,TB,20-Nov-18,60-64,AM,0
102234,$960.00,F,AV,M,$960.00,GHI001424651,TB,14-Mar-18,18-19,O,0
131982,"$1,230.00",F,AV,M,"$1,230.00",GHI000094154,TB,18-Jun-20,30-34,C,0
52747,$159.00,M,RP,U,$159.00,GHI000112669,TB,18-Jul-17,40-44,O,0
27568,$495.00,F,AV,M,$495.00,GHI000140361,TB,11-Jun-20,17,O,0
12317,"$2,550.00",F,AV,M,"$2,550.00",GHI000134156,TB,21-Sep-20,50-54,AM,0
1968,"$1,240.00",M,RP,NE,"$1,240.00",GHI000275983,TB,17-Dec-18,25-29,AM,0
24474,$428.00,M,AV,M,$428.00,GHI000091676,TB,19-Jan-17,45-49,C,0
125880,"$1,360.00",M,AV,M,"$1,360.00",GHI000536845,TB,14-Aug-19,45-49,AM,0
26391,"$1,650.00",F,AV,NE,"$1,650.00",GHI001439517,TB,23-Nov-18,45-49,C,0
66082,$250.00,M,AV,NE,$250.00,GHI001601059,TB,14-Sep-18,40-44,O,0
137678,$510.00,M,AV,NE,$510.00,GHI000083731,TB,30-Jul-20,65+,Wlg,0
59037,$122.00,F,AV,M,$122.00,GHI000112669,TB,17-Aug-18,50-54,O,0
20095,$172.00,M,AV,M,$172.00,GHI000155457,TB,16-Oct-18,50-54,S,0
66249,"$1,660.00",F,AV,M,"$1,660.00",GHI000689432,TB,12-Jan-17,30-34,C,0
111421,$580.00,F,AV,NE,$580.00,GHI001326622,TB,07-Dec-18,60-64,T,0
36240,$80.00,F,AV,M,$80.00,GHI000868609,TB,26-Jan-17,55-59,W,0
142438,"$1,140.00",F,AV,PP,"$1,140.00",GHI000074516,TB,04-May-18,40-44,AM,0
92122,"$1,400.00",F,AV,M,"$1,400.00",GHI001545244,TB,05-Jun-18,30-34,NL,0
33705,$120.00,F,AV,O,$120.00,GHI000464388,TB,20-Nov-18,30-34,W,0
14248,"$2,080.00",F,AV,M,"$2,080.00",GHI000134149,TB,21-Oct-19,45-49,AM,0
130716,$320.00,M,RP,M,$320.00,GHI000164382,TB,17-Jan-18,18-19,BP,0
31384,$340.00,M,AV,PP,$340.00,GHI000134686,TB,08-Nov-18,40-44,AM,0
127792,$460.00,F,AV,NE,$460.00,GHI001700107,TB,10-Apr-19,18-19,AM,0
113765,$200.00,F,AV,M,$200.00,GHI000422149,TB,31-Dec-18,50-54,O,0
98294,$270.00,M,AV,PP,$270.00,GHI000437510,TB,10-Jun-19,30-34,AM,0
8609,"$1,650.00",F,AV,M,"$1,650.00",GHI001723393,TB,04-Jun-19,20-24,AM,0
118291,"$1,840.00",F,AV,PP,"$1,840.00",GHI000159258,TB,01-Jun-18,20-24,Wlg,0
21276,$810.00,F,AV,U,$810.00,GHI001417227,TB,04-Dec-19,25-29,C,0
97543,$165.00,M,AV,M,$165.00,GHI000096173,TB,31-Aug-20,35-39,S,0
21570,"$1,860.00",F,AV,M,"$1,860.00",GHI000138760,TB,03-Aug-20,25-29,AM,0
67065,$320.00,F,AV,M,$320.00,GHI000852992,TB,09-Jan-19,45-49,S,0
10803,$480.00,F,AV,M,$480.00,GHI000170760,TB,27-Nov-17,30-34,AM,0
31176,$900.00,M,AV,PP,$900.00,GHI000134686,TB,12-Jun-17,20-24,AM,0
103340,$920.00,F,AV,PP,$920.00,GHI000091736,TB,01-Sep-17,25-29,S,0
17902,"$1,836.00",F,RP,NE,"$1,836.00",GHI000139788,TB,21-Sep-18,45-49,O,0
17486,$340.00,F,AV,NE,$340.00,GHI000663823,TB,07-Nov-19,35-39,O,0
122035,$600.00,M,AV,NE,$600.00,GHI001863178,TB,30-Dec-19,55-59,C,0
18137,"$1,680.00",M,AV,M,"$1,680.00",GHI001792259,TB,28-Aug-19,35-39,O,0
82135,"$1,050.00",M,AV,NE,"$1,050.00",GHI000831749,TB,21-Mar-18,45-49,W,0
75213,$700.00,F,AV,M,$700.00,GHI000139285,TB,28-Jul-17,55-59,BP,0
52719,$132.00,F,AV,NE,$132.00,GHI000112669,TB,17-Jul-17,50-54,O,0
5277,$444.00,F,AV,M,$444.00,GHI001304576,TB,14-Aug-18,20-24,O,0
115003,$680.00,F,RP,NE,$680.00,GHI000135428,TB,12-Apr-19,25-29,C,0
72270,"$2,920.00",F,RP,NE,"$2,920.00",GHI000382474,TB,27-Aug-20,35-39,Wlg,0
25773,$600.00,F,AV,O,$600.00,GHI000093190,TB,23-Jan-20,20-24,O,0
54920,$210.00,F,AV,M,$210.00,GHI000112669,TB,17-Nov-17,30-34,O,0
122533,$310.00,M,AV,O,$310.00,GHI000339724,TB,15-May-17,45-49,AM,0
106378,"$2,600.00",F,AV,M,"$2,600.00",GHI001666565,TB,25-Oct-19,20-24,BP,0
53075,$210.00,F,AV,NE,$210.00,GHI000112669,TB,04-Aug-17,25-29,O,0
25713,"$1,480.00",F,AV,M,"$1,480.00",GHI000093190,TB,09-Dec-16,40-44,AM,0
105345,"$1,040.00",F,AV,U,"$1,040.00",GHI000096083,TB,01-Feb-19,20-24,T,0
24597,$520.00,F,AV,NE,$520.00,GHI000091676,TB,09-Oct-17,50-54,C,0
71085,"$1,000.00",F,AV,M,"$1,000.00",GHI000761884,TB,24-Jan-17,25-29,Wlg,0
74508,$420.00,F,AV,M,$420.00,GHI001425421,TB,16-Apr-19,25-29,W,0
54237,$110.00,M,AV,M,$110.00,GHI000112669,TB,06-Oct-17,50-54,O,0
140116,"$1,328.00",F,AV,O,"$1,328.00",GHI000088519,TB,10-Mar-17,25-29,W,0
110796,"$1,047.00",M,AV,PP,"$1,047.17",GHI000149254,TB,21-Sep-17,65+,AM,0
39817,$170.00,M,AV,NE,$170.00,GHI000134666,TB,10-Dec-19,20-24,S,0
108471,$320.00,F,AV,M,$320.00,GHI000200708,TB,17-May-17,20-24,W,0
56944,$210.00,F,AV,M,$210.00,GHI000112669,TB,06-Apr-18,25-29,O,0
16591,$145.00,M,AV,M,$145.00,GHI000873223,TB,26-Jan-18,30-34,EC,0
121557,$750.00,M,AV,O,$750.00,GHI000161324,TB,31-Aug-17,35-39,C,0
12355,"$1,840.00",F,AV,M,"$1,840.00",GHI000144676,TB,26-Mar-19,18-19,O,0
51559,$210.00,F,AV,M,$210.00,GHI000112669,TB,16-May-17,18-19,O,0
34233,"$1,600.00",F,AV,M,"$1,600.00",GHI000886275,TB,22-Jun-20,45-49,AM,0
18157,$757.00,F,AV,M,$756.97,GHI001470724,TB,25-Jan-18,20-24,C,0
97260,$600.00,M,RP,M,$600.00,GHI000087583,TB,18-May-18,35-39,AM,0
45838,$560.00,M,AV,U,$560.00,GHI000088371,TB,07-Jan-19,18-19,AM,0
24919,$228.00,M,AV,M,$228.00,GHI001245696,TB,08-Oct-19,30-34,O,0
47052,$640.00,M,AV,NE,$640.00,GHI000185889,TB,04-Apr-19,55-59,C,0
16543,$690.00,F,RP,NE,$690.00,GHI001451790,TB,21-Dec-17,40-44,AM,0
93196,"$1,200.00",M,AV,U,"$1,200.00",GHI000722944,TB,26-Nov-18,60-64,AM,0
74812,"$1,000.00",M,AV,U,"$1,000.00",GHI000154385,TB,02-Mar-17,20-24,NL,0
4811,"$1,625.00",F,AV,NE,"$1,625.00",GHI000416270,TB,13-Jan-17,30-34,AM,0
21372,"$1,493.00",F,RP,M,"$1,493.33",GHI001262083,TB,21-Dec-16,30-34,O,0
93332,"$1,380.00",F,AV,M,"$1,380.00",GHI000722944,TB,19-Mar-20,55-59,AM,0
13263,"$2,120.00",M,AV,O,"$2,120.00",GHI000137495,TB,28-Jan-20,50-54,AM,0
95294,$272.00,M,AV,NE,$272.00,GHI001206283,TB,20-Jun-19,55-59,O,0
44971,$880.00,F,AV,NE,$880.00,GHI001254919,TB,13-Dec-18,65+,N,0
6078,"$1,000.00",M,RP,M,"$1,000.00",GHI000802562,TB,04-Apr-18,60-64,AM,0
48734,$164.00,M,AV,M,$164.00,GHI000112669,TB,01-Dec-16,20-24,O,0
114630,$450.00,F,AV,NE,$450.00,GHI001331235,TB,15-Jan-20,18-19,O,0
144106,"$1,380.00",F,RP,M,"$1,380.00",GHI000091861,TB,26-Jun-17,25-29,O,0
64017,"$1,680.00",F,AV,M,"$1,680.00",GHI000143648,TB,15-Feb-18,25-29,AM,0
39621,$600.00,F,AV,M,$600.00,GHI000216356,TB,30-Dec-19,40-44,S,0
40163,$288.00,F,AV,NE,$288.12,GHI000270617,TB,01-Feb-17,35-39,AM,0
67725,$800.00,F,AV,NE,$800.00,GHI001362953,TB,29-Jun-17,50-54,N,0
57017,$210.00,M,AV,M,$210.00,GHI000112669,TB,10-Apr-18,45-49,O,0
52804,$106.00,M,AV,NE,$106.00,GHI000112669,TB,20-Jul-17,50-54,O,0
58568,$222.00,F,AV,PP,$222.00,GHI000112669,TB,19-Jul-18,20-24,O,0
41672,"$1,200.00",F,AV,O,"$1,200.00",GHI000086017,TB,26-Apr-18,30-34,T,0
146478,$496.00,F,AV,M,$496.00,GHI001952008,TB,20-Nov-20,25-29,O,0
85672,"$1,425.00",F,AV,NE,"$1,425.00",GHI000599577,TB,21-Jun-19,20-24,Wlg,0
92263,$260.00,F,AV,PP,$260.00,GHI000137493,TB,16-Apr-18,40-44,AM,0
61481,$222.00,F,AV,M,$222.00,GHI000112669,TB,31-Jan-19,20-24,O,0
63565,"$1,400.00",F,AV,M,"$1,400.00",GHI000096515,TB,14-Sep-20,40-44,AM,0
114869,"$2,004.00",F,AV,O,"$2,004.30",GHI000212499,TB,10-Aug-18,45-49,BP,0
137446,$750.00,F,AV,M,$750.00,GHI000141193,TB,05-Feb-18,20-24,BP,0
116899,$300.00,F,AV,U,$300.00,GHI001154058,TB,01-Mar-18,20-24,Wlg,0
66694,$900.00,M,AV,M,$900.00,GHI000916230,TB,07-Aug-20,25-29,C,0
101082,"$1,800.00",F,AV,PP,"$1,800.00",GHI000138571,TB,24-Jul-17,20-24,AM,0
27599,$950.00,F,RP,M,$950.00,GHI001040139,TB,04-Oct-19,25-29,BP,0
93339,"$1,160.00",M,AV,NE,"$1,160.00",GHI000722944,TB,24-Apr-20,25-29,AM,0
68216,$450.00,F,RP,M,$450.00,GHI001533218,TB,09-May-18,18-19,S,0
42204,"$1,920.00",F,AV,M,"$1,920.00",GHI000104325,TB,12-Oct-20,25-29,N,0
112565,"$2,720.00",F,AV,M,"$2,720.00",GHI001534979,TB,17-Nov-20,30-34,AM,0
131756,$840.00,F,AV,M,$840.00,GHI000226830,TB,06-Dec-16,35-39,AM,0
65978,"$1,960.00",F,AV,M,"$1,960.00",GHI001870850,TB,10-Jan-20,25-29,EC,0
59397,$246.00,M,AV,M,$246.00,GHI000112669,TB,10-Sep-18,45-49,O,0
136517,"$1,320.00",F,AV,O,"$1,320.00",GHI001874185,TB,18-Feb-20,25-29,BP,0
46288,$400.00,F,AV,NE,$400.00,GHI001354498,TB,16-Apr-19,65+,O,0
113922,"$2,000.00",F,AV,NE,"$2,000.00",GHI001910530,TB,23-Oct-20,25-29,C,0
68381,$500.00,M,AV,M,$500.00,GHI000215137,TB,04-Jul-18,25-29,AM,0
118681,$765.00,M,AV,M,$765.00,GHI001420547,TB,02-Oct-20,25-29,O,0
111703,$760.00,F,AV,M,$760.00,GHI001043968,TB,04-Jun-20,20-24,C,0
119840,"$1,400.00",F,AV,M,"$1,400.00",GHI000074755,TB,24-May-18,35-39,NL,0
74603,"$1,000.00",F,AV,M,"$1,000.00",GHI000095028,TB,27-Jul-17,20-24,BP,0
52204,$210.00,F,AV,NE,$210.00,GHI000112669,TB,21-Jun-17,35-39,O,0
18169,$580.00,F,RP,M,$580.00,GHI000718347,TB,16-Mar-17,30-34,C,0
19899,$272.00,F,AV,M,$272.00,GHI000096195,TB,13-Dec-19,45-49,O,0
111586,"$1,600.00",F,AV,M,"$1,600.00",GHI001748736,TB,26-Mar-20,30-34,N,0
38452,"$1,120.00",M,AV,M,"$1,120.00",GHI001560581,TB,10-Jul-20,30-34,W,0
45512,"$1,400.00",F,AV,O,"$1,400.00",GHI000085514,TB,06-Aug-19,25-29,Wlg,0
98027,$260.00,F,AV,M,$260.00,GHI000437510,TB,22-Sep-17,20-24,AM,0
78317,$248.00,F,RP,M,$248.00,GHI000869386,TB,31-Oct-18,30-34,O,0
61310,$155.00,M,AV,M,$155.00,GHI000112669,TB,18-Jan-19,18-19,O,0
101830,"$1,160.00",F,AV,NE,"$1,160.00",GHI000565248,TB,21-Sep-17,20-24,C,0
121516,"$2,100.00",F,RP,M,"$2,100.00",GHI001358851,TB,05-Aug-19,40-44,C,0
79410,"$1,661.00",F,AV,M,"$1,660.50",GHI000084265,TB,27-Mar-18,65+,Wlg,0
49009,$104.00,M,AV,M,$104.00,GHI000112669,TB,14-Dec-16,60-64,O,0
48207,"$1,120.00",F,AV,M,"$1,120.00",GHI000679168,TB,18-Feb-20,30-34,EC,0
30333,$252.00,M,AV,O,$252.00,GHI000477189,TB,18-Jul-19,45-49,O,0
134512,$182.00,M,AV,M,$182.00,GHI000100610,TB,02-Dec-19,35-39,O,0
21637,$645.00,F,AV,NE,$645.00,GHI001419786,TB,24-Jul-20,18-19,AM,0
84364,$600.00,F,AV,U,$600.00,GHI001388034,TB,17-May-19,18-19,AM,0
15807,"$2,250.00",F,RP,NE,"$2,250.00",GHI001573121,TB,24-Jul-18,45-49,BP,0
101706,$734.00,F,AV,M,$734.00,GHI001213200,TB,08-Jun-20,20-24,NL,0
67036,$700.00,F,RP,PP,$700.00,GHI001565460,TB,12-Jul-18,25-29,AM,0
83839,$920.00,M,AV,U,$920.00,GHI000082059,TB,28-Nov-17,65+,C,0
76824,$420.00,M,RP,O,$420.00,GHI000086558,TB,17-Jan-18,30-34,C,0
40496,"$2,100.00",M,AV,O,"$2,100.00",GHI001290498,TB,16-Feb-17,25-29,AM,0
21904,"$1,560.00",F,AV,NE,"$1,560.00",GHI000158016,TB,20-Feb-20,25-29,O,0
110772,"$2,200.00",M,AV,PP,"$2,200.00",GHI000149254,TB,08-Aug-17,30-34,AM,0
55306,$210.00,F,AV,M,$210.00,GHI000112669,TB,12-Dec-17,45-49,O,0
74135,$840.00,M,AV,O,$840.00,GHI000139367,TB,18-Feb-19,65+,S,0
35460,"$1,800.00",F,AV,M,"$1,800.00",GHI000191828,TB,27-Feb-17,35-39,N,0
64584,"$1,800.00",F,AV,M,"$1,800.00",GHI000143648,TB,03-Jul-20,25-29,O,0
63580,"$2,000.00",F,AV,NE,"$2,000.00",GHI000218406,TB,26-Jul-17,20-24,AM,0
50634,$104.00,F,AV,M,$104.00,GHI000112669,TB,16-Mar-17,25-29,O,0
21043,$650.00,M,AV,M,$650.00,GHI000602663,TB,07-Dec-18,55-59,EC,0
80973,$580.00,M,RP,M,$580.00,GHI000273925,TB,29-Mar-19,18-19,W,0
134278,$780.00,M,AV,NE,$780.00,GHI000155146,TB,20-Jun-19,45-49,EC,0
62276,$112.00,F,AV,O,$112.00,GHI000112669,TB,27-Mar-19,55-59,O,0
15455,"$1,540.00",F,AV,O,"$1,540.00",GHI000179530,TB,14-Feb-19,35-39,T,0
110446,$660.00,F,AV,M,$660.00,GHI000093735,TB,11-Jul-18,20-24,BP,0
123548,$200.00,M,AV,NE,$200.00,GHI001276939,TB,19-Nov-19,40-44,AM,0
