,Applied,Gender,Payment_Method,Location,Received,Id,Reason,Date,Age,Area,True_False
1537,$350.00,F,AV,NE,$350.00,GHI001672459,CR,31-Jan-19,20-24,AM,0
17775,$350.00,M,AV,M,$350.00,GHI001533466,CR,14-Aug-20,40-44,W,0
30257,"$1,920.00",F,AV,O,"$1,920.00",GHI000322562,CR,05-Jul-19,35-39,O,0
7559,$630.00,M,AV,PP,$630.00,GHI000151115,CR,07-Nov-20,60-64,O,0
37349,$400.00,M,AV,M,$400.00,GHI000157228,CR,07-May-18,35-39,S,0
4287,$385.00,M,AV,PP,$385.00,GHI000275983,CR,30-Jan-18,40-44,AM,0
2359,"$1,787.00",F,RP,M,"$1,787.30",GHI000449549,CR,06-Jul-17,25-29,Wlg,0
31506,"$1,350.00",F,AV,NE,"$1,350.00",GHI000137495,CR,18-May-17,20-24,AM,0
38733,$160.00,M,AV,M,$160.00,GHI000873223,CR,27-Sep-18,25-29,EC,0
26804,$420.00,F,AV,NE,$420.00,GHI001364757,CR,17-Jun-19,20-24,AM,0
4797,$300.00,M,AV,M,$300.00,GHI000620301,CR,05-Dec-18,60-64,BP,0
6365,$410.00,F,AV,NE,$410.00,GHI000812552,CR,01-May-18,35-39,T,0
8165,$144.00,F,AV,M,$143.75,GHI000309260,CR,16-Sep-20,35-39,W,0
19573,"$1,680.00",F,AV,O,"$1,680.00",GHI000238920,CR,09-Mar-18,20-24,AM,0
31651,$590.00,F,AV,M,$590.00,GHI000137495,CR,01-May-18,30-34,AM,0
37148,$775.00,M,AV,M,$774.50,GHI001457921,CR,05-Feb-20,45-49,EC,0
17456,$400.00,F,AV,NE,$400.00,GHI000095310,CR,14-May-20,55-59,C,0
2374,$480.00,F,AV,M,$480.00,GHI001315079,CR,21-Apr-17,25-29,AM,0
34522,$880.00,F,AV,O,$880.00,GHI000077887,CR,30-Dec-16,45-49,BP,0
25400,$400.00,M,AV,M,$400.00,GHI000072964,CR,11-May-20,60-64,O,0
11242,$365.00,F,AV,NE,$365.00,GHI000416270,CR,29-Mar-18,25-29,C,0
24516,$240.00,F,AV,M,$240.00,GHI000170760,CR,03-Apr-17,25-29,AM,0
28057,$69.00,M,AV,NE,$69.00,GHI000091477,CR,20-Sep-19,50-54,S,0
31411,"$1,000.00",M,AV,PP,"$1,000.00",GHI000137495,CR,08-Dec-16,55-59,AM,0
33142,"$1,880.00",M,AV,M,"$1,880.00",GHI000140573,CR,28-Feb-19,60-64,AM,0
35674,$420.00,F,AV,O,$420.00,GHI000080981,CR,23-Oct-18,25-29,W,0
6629,"$1,760.00",M,AV,M,"$1,760.00",GHI000144654,CR,06-Aug-19,25-29,O,0
29638,$920.00,M,AV,M,$920.00,GHI000133929,CR,03-Nov-20,30-34,O,0
10178,$357.00,F,AV,M,$356.50,GHI001827078,CR,20-Jul-20,20-24,NL,0
34017,"$1,170.00",F,RP,O,"$1,170.00",GHI000180228,CR,13-Jun-18,18-19,AM,0
27684,$900.00,F,AV,NE,$900.00,GHI001579782,CR,19-Dec-19,25-29,AM,0
10140,$421.00,F,AV,M,$421.19,GHI000190987,CR,28-Aug-17,40-44,T,0
5480,$980.00,F,AV,NE,$980.00,GHI000930591,CR,24-Jul-20,65+,S,0
12365,$248.00,F,AV,U,$248.00,GHI001304576,CR,26-Jul-18,30-34,O,0
10234,$295.00,M,AV,PP,$295.00,GHI000216613,CR,01-Dec-16,40-44,AM,0
1457,$88.00,F,AV,NE,$88.00,GHI000088365,CR,19-Mar-18,30-34,AM,0
14832,$212.00,M,AV,M,$212.00,GHI000135471,CR,11-Oct-18,40-44,O,0
34359,"$2,280.00",F,RP,NE,"$2,280.00",GHI000141152,CR,15-Oct-20,40-44,O,0
29606,"$2,160.00",F,AV,M,"$2,160.00",GHI000133929,CR,20-Nov-19,30-34,AM,0
20908,$140.00,F,AV,NE,$140.00,GHI001436934,CR,23-Jan-20,40-44,S,0
12875,$600.00,M,AV,NE,$600.00,GHI000087300,CR,23-Jan-20,55-59,W,0
24408,"$3,300.00",F,AV,M,"$3,300.00",GHI000076584,CR,01-Oct-20,45-49,O,0
15077,$248.00,M,AV,M,$248.00,GHI000135471,CR,18-Sep-20,50-54,O,0
15300,"$1,500.00",F,AV,PP,"$1,500.00",GHI000110856,CR,25-Nov-19,40-44,AM,0
10305,$960.00,M,AV,NE,$960.00,GHI001330445,CR,18-Sep-19,55-59,C,0
1312,$880.00,F,AV,M,$880.00,GHI000877574,CR,16-Oct-19,30-34,BP,0
7158,"$1,400.00",M,AV,M,"$1,400.00",GHI001442820,CR,05-Jul-19,25-29,AM,0
10071,$200.00,F,AV,M,$200.00,GHI000084484,CR,20-Jul-20,20-24,AM,0
6294,$170.00,M,AV,O,$170.00,GHI000147249,CR,12-Dec-17,35-39,S,0
14728,$208.00,M,AV,M,$208.00,GHI000135471,CR,16-Jun-17,35-39,O,0
25823,"$1,000.00",F,AV,NE,$999.93,GHI001381380,CR,11-Jul-19,60-64,AM,0
32634,"$1,005.00",F,AV,M,"$1,005.00",GHI000141841,CR,12-Sep-19,18-19,AM,0
15834,$660.00,M,AV,PP,$660.00,GHI000084252,CR,17-Aug-18,35-39,AM,0
8543,$750.00,M,AV,NE,$750.00,GHI000384006,CR,28-Jan-19,25-29,S,0
32824,$440.00,F,RP,O,$440.00,GHI000140573,CR,19-Oct-18,35-39,AM,0
34432,"$2,000.00",F,AV,NE,"$2,000.00",GHI000135959,CR,27-Mar-20,20-24,AM,0
10334,"$1,127.00",M,AV,O,"$1,127.00",GHI000331291,CR,13-Jul-17,55-59,AM,0
13399,$440.00,M,AV,M,$440.00,GHI001779210,CR,21-Aug-19,35-39,AM,0
7196,"$1,400.00",M,AV,M,"$1,400.00",GHI001442820,CR,01-Feb-18,35-39,AM,0
7976,"$1,170.00",F,AV,M,"$1,170.00",GHI001562883,CR,17-Oct-20,30-34,AM,0
22738,$191.00,F,AV,NE,$191.00,GHI000158230,CR,19-Dec-17,65+,C,0
4530,$630.00,M,AV,NE,$630.00,GHI000161418,CR,08-Dec-16,40-44,N,0
1145,$500.00,F,AV,M,$500.00,GHI000877574,CR,14-Jan-20,25-29,BP,0
34099,$760.00,F,AV,U,$760.00,GHI000112394,CR,10-Sep-18,20-24,AM,0
36213,$105.00,F,RP,NE,$105.00,GHI000075520,CR,09-Jun-17,25-29,AM,0
22105,$740.00,F,AV,M,$739.50,GHI000079210,CR,18-Dec-17,30-34,AM,0
28491,$245.00,M,AV,M,$245.00,GHI001953280,CR,18-Aug-20,20-24,W,0
23152,$960.00,F,AV,PP,$960.00,GHI000203014,CR,05-Dec-19,25-29,AM,0
14410,$134.00,M,AV,NE,$134.00,GHI000135471,CR,21-Sep-18,50-54,O,0
18000,"$1,000.00",F,AV,PP,"$1,000.00",GHI000955908,CR,29-Mar-19,17,O,0
6373,$760.00,F,AV,NE,$760.00,GHI000812552,CR,18-Jan-19,50-54,T,0
32017,"$2,080.00",F,RP,PP,"$2,080.00",GHI000519178,CR,27-May-19,25-29,AM,0
36113,"$1,440.00",F,AV,U,"$1,440.00",GHI000179530,CR,03-Nov-17,20-24,T,0
36971,$397.00,F,AV,NE,$397.10,GHI000514853,CR,23-Jun-17,50-54,Wlg,0
13518,$940.00,M,RP,O,$939.78,GHI000225829,CR,08-Oct-20,20-24,T,0
36266,$488.00,F,AV,O,$488.00,GHI000075520,CR,16-Nov-20,40-44,O,0
9436,"$1,839.00",M,AV,NE,"$1,838.85",GHI000091678,CR,02-Aug-18,55-59,C,0
31762,"$1,800.00",M,AV,PP,"$1,800.00",GHI000137495,CR,26-Mar-19,50-54,AM,0
13310,$200.00,F,AV,O,$200.00,GHI000081996,CR,26-Jun-20,50-54,O,0
21571,"$1,009.00",F,AV,M,"$1,008.90",GHI000155654,CR,28-May-18,35-39,C,0
27324,"$1,800.00",F,AV,O,"$1,800.00",GHI000182821,CR,08-Jul-19,20-24,W,0
6279,$330.00,M,AV,M,$330.00,GHI001604117,CR,02-Jul-19,35-39,O,1
10923,$800.00,F,AV,M,$800.00,GHI001590788,CR,28-Jul-20,25-29,AM,0
32348,"$1,840.00",F,AV,O,"$1,840.00",GHI000192548,CR,25-Jul-20,25-29,AM,0
29776,$580.00,F,AV,PP,$580.00,GHI000079919,CR,20-Sep-19,25-29,AM,0
35575,"$2,300.00",F,RP,NE,"$2,300.00",GHI000088604,CR,17-Jan-18,35-39,AM,0
4765,$480.00,M,AV,NE,$480.00,GHI001199623,CR,15-Feb-18,60-64,AM,0
11855,$300.00,F,AV,M,$300.00,GHI001076232,CR,01-Sep-17,65+,W,0
36159,"$1,480.00",F,RP,NE,"$1,480.00",GHI000179530,CR,07-Oct-19,35-39,T,0
17759,$390.00,F,AV,NE,$390.00,GHI002015233,CR,17-Jul-20,25-29,C,0
7422,$485.00,F,AV,M,$485.00,GHI000151115,CR,17-Jan-19,25-29,AM,0
28460,$245.00,M,AV,M,$245.00,GHI001953280,CR,28-Jul-20,25-29,W,0
31264,"$1,040.00",M,AV,PP,"$1,040.00",GHI000137495,CR,30-Oct-18,55-59,AM,0
16922,"$1,135.00",M,AV,PP,"$1,135.00",GHI000612097,CR,18-Sep-20,65+,AM,0
38744,$160.00,M,RP,M,$160.00,GHI000873223,CR,13-Sep-19,25-29,EC,0
5389,$235.00,F,AV,NE,$235.00,GHI000930591,CR,12-Jun-18,18-19,O,0
12705,"$1,400.00",F,AV,M,"$1,400.00",GHI001229828,CR,06-Aug-18,30-34,BP,0
19661,"$2,180.00",F,AV,M,"$2,180.00",GHI000238920,CR,12-Jun-20,25-29,AM,0
2206,$600.00,F,AV,M,$600.00,GHI001466121,CR,12-Feb-19,35-39,W,0
33215,"$2,320.00",F,AV,M,"$2,320.00",GHI000140573,CR,02-Dec-19,35-39,AM,0
10186,$235.00,M,AV,O,$235.00,GHI000076309,CR,19-Nov-18,65+,AM,0
4028,$855.00,M,RP,PP,$855.00,GHI000275983,CR,03-Aug-17,50-54,AM,0
34306,"$1,680.00",F,AV,NE,"$1,680.00",GHI000141152,CR,27-Sep-18,65+,AM,0
18108,$560.00,M,AV,NE,$560.00,GHI001655042,CR,25-Jun-19,25-29,S,0
27247,$556.00,M,AV,NE,$556.00,GHI000715264,CR,13-Jun-20,25-29,O,0
18927,$325.00,F,AV,O,$325.00,GHI002079232,CR,30-Sep-20,30-34,S,0
38364,$280.00,M,AV,M,$280.00,GHI002043656,CR,02-Sep-20,35-39,O,0
2592,$430.00,F,AV,M,$430.00,GHI000873735,CR,27-Jul-17,20-24,AM,0
22416,$175.00,M,AV,NE,$175.00,GHI001373971,CR,16-Feb-18,60-64,N,0
22511,$413.00,F,AV,NE,$413.33,GHI000349460,CR,07-Sep-17,25-29,AM,0
1660,"$1,320.00",F,AV,NE,"$1,320.00",GHI000258822,CR,30-Jul-18,40-44,NL,0
7966,$900.00,M,AV,PP,$900.00,GHI001562883,CR,06-Oct-20,30-34,AM,0
18727,$196.00,M,AV,O,$196.00,GHI000137735,CR,02-Jun-20,20-24,S,0
8439,"$2,640.00",F,AV,O,"$2,640.00",GHI001636132,CR,09-Dec-19,35-39,O,0
11501,$114.00,F,AV,M,$114.00,GHI000141852,CR,13-Mar-20,55-59,O,0
12018,$236.00,F,AV,M,$236.00,GHI001304576,CR,01-Mar-18,30-34,O,0
3826,$360.00,M,AV,NE,$360.00,GHI000081332,CR,26-Sep-17,65+,W,0
4957,"$1,400.00",F,AV,M,"$1,400.00",GHI001263894,CR,12-Apr-17,55-59,BP,0
23080,"$1,760.00",F,AV,M,"$1,760.00",GHI000203014,CR,03-Aug-20,30-34,AM,0
1036,$250.00,F,AV,PP,$250.00,GHI000877574,CR,08-Feb-19,20-24,BP,0
24994,$342.00,M,AV,NE,$342.13,GHI000094209,CR,05-Feb-19,65+,S,0
31804,"$2,040.00",F,AV,U,"$2,040.00",GHI000137495,CR,04-Sep-19,20-24,AM,0
20858,"$1,400.00",F,AV,M,"$1,400.00",GHI001327625,CR,06-Aug-18,30-34,T,0
11441,$134.00,M,AV,M,$134.00,GHI000141852,CR,21-Sep-18,30-34,O,0
36787,$340.00,F,AV,M,$340.00,GHI000365088,CR,19-Apr-17,40-44,C,0
36638,$190.00,F,AV,NE,$190.00,GHI001115143,CR,14-May-18,60-64,C,0
9568,"$1,380.00",F,AV,NE,"$1,380.00",GHI000091678,CR,27-Nov-20,40-44,C,0
33130,$400.00,M,AV,O,$400.00,GHI000140573,CR,03-Jan-19,18-19,AM,0
21174,$770.00,F,AV,NE,$770.00,GHI001928710,CR,31-Mar-20,35-39,AM,0
1222,"$1,000.00",F,AV,M,"$1,000.00",GHI000877574,CR,10-Jan-19,30-34,BP,0
30449,$60.00,F,AV,O,$60.00,GHI000135448,CR,04-Feb-19,40-44,AM,0
35173,$460.00,M,AV,NE,$460.00,GHI000152576,CR,27-May-20,35-39,NL,0
20501,$560.00,F,AV,M,$560.00,GHI002037513,CR,19-Aug-20,18-19,NL,0
28468,$455.00,M,AV,M,$455.00,GHI001953280,CR,30-Jul-20,30-34,W,0
2993,$270.00,M,AV,M,$270.00,GHI001560064,CR,17-Jul-18,25-29,C,0
3139,$410.00,F,AV,M,$410.00,GHI000086145,CR,12-Jul-18,20-24,AM,0
26009,$220.00,M,AV,NE,$219.65,GHI001163008,CR,12-Mar-18,30-34,AM,0
30724,"$1,400.00",M,AV,M,"$1,400.00",GHI000145495,CR,14-Jun-18,55-59,NL,0
24277,"$2,380.00",M,AV,M,"$2,380.00",GHI000076584,CR,05-Jan-18,50-54,AM,0
2012,"$2,000.00",F,AV,M,"$2,000.00",GHI000437255,CR,01-Aug-18,25-29,AM,0
34806,$500.00,M,AV,M,$500.00,GHI000465937,CR,19-Oct-20,55-59,T,0
20315,$400.00,F,AV,M,$400.00,GHI000143720,CR,01-May-19,25-29,W,0
37422,$705.00,M,AV,NE,$705.00,GHI000076589,CR,18-Oct-17,35-39,AM,0
32522,$525.00,F,AV,PP,$525.00,GHI000141841,CR,03-May-17,55-59,AM,0
9534,"$1,840.00",F,AV,NE,"$1,840.00",GHI000091678,CR,19-Mar-20,45-49,N,0
23753,$250.00,M,AV,O,$250.00,GHI000492036,CR,03-Jul-20,35-39,O,0
28820,$280.00,M,RP,M,$280.00,GHI000868864,CR,26-May-17,40-44,AM,0
13943,$335.00,F,AV,NE,$335.00,GHI000085260,CR,21-Mar-17,30-34,C,0
33319,$369.00,F,AV,O,$368.98,GHI000138758,CR,30-Oct-20,30-34,AM,0
19731,$600.00,F,AV,NE,$600.00,GHI001613066,CR,04-Oct-18,30-34,S,0
4686,$300.00,F,AV,M,$300.00,GHI000384538,CR,18-Sep-17,18-19,O,0
28366,$520.00,F,AV,M,$520.00,GHI001052185,CR,21-Dec-16,30-34,W,0
9294,$495.00,M,AV,NE,$495.00,GHI000091678,CR,05-Apr-19,40-44,O,0
20338,$920.00,M,AV,M,$920.00,GHI000143720,CR,26-Jul-19,35-39,W,0
5995,$720.00,F,AV,M,$720.00,GHI000881664,CR,21-Jun-18,50-54,AM,1
28154,$203.00,F,AV,M,$203.24,GHI000131594,CR,12-Apr-17,60-64,NL,0
4887,$210.00,F,AV,NE,$210.00,GHI000161029,CR,10-Jan-19,50-54,EC,0
25048,$665.00,M,AV,NE,$664.70,GHI000522761,CR,12-Oct-20,65+,BP,0
20481,"$1,000.00",F,AV,M,"$1,000.00",GHI000153867,CR,09-Nov-20,20-24,AM,0
33308,$575.00,F,AV,O,$575.00,GHI000138758,CR,03-Jul-17,55-59,AM,0
36671,"$1,095.00",F,AV,M,"$1,095.00",GHI001115143,CR,26-Apr-17,25-29,C,0
21999,$450.00,M,AV,NE,$450.00,GHI001504262,CR,24-Jul-18,35-39,C,0
3875,"$1,440.00",F,AV,O,"$1,440.00",GHI000081332,CR,26-Sep-18,35-39,W,0
28160,$770.00,F,AV,NE,$770.00,GHI000131594,CR,06-Jul-18,30-34,NL,0
4829,$140.00,F,AV,M,$140.00,GHI000161029,CR,25-Oct-18,30-34,AM,0
25511,$996.00,F,AV,U,$995.55,GHI000303875,CR,28-Oct-20,20-24,N,0
33559,"$1,040.00",F,AV,M,"$1,040.00",GHI000134149,CR,21-Oct-19,45-49,AM,0
22249,$405.00,F,AV,NE,$405.00,GHI000256013,CR,12-Jan-18,20-24,N,0
3127,$170.00,M,AV,NE,$170.00,GHI000086145,CR,22-Feb-18,35-39,AM,0
36329,$225.00,F,RP,M,$225.00,GHI000079891,CR,14-Dec-17,20-24,C,0
37679,$150.00,F,AV,M,$150.00,GHI001707535,CR,12-Apr-19,20-24,C,0
10981,"$2,000.00",F,AV,M,"$2,000.00",GHI001590788,CR,13-Oct-20,20-24,O,0
10151,$356.00,M,AV,O,$356.00,GHI000176419,CR,17-Aug-18,35-39,T,0
13895,"$2,360.00",F,AV,PP,"$2,360.00",GHI001621276,CR,19-Aug-20,20-24,AM,0
25775,$506.00,M,AV,PP,$506.00,GHI001416193,CR,16-Jul-20,20-24,AM,0
32562,"$1,120.00",F,RP,PP,"$1,120.00",GHI000141841,CR,04-Apr-18,35-39,AM,0
711,$239.00,F,AV,M,$239.14,GHI001119001,CR,15-Aug-19,65+,O,0
20471,"$1,000.00",F,AV,M,"$1,000.00",GHI000153867,CR,05-Mar-19,30-34,AM,0
30844,"$1,960.00",F,AV,M,"$1,960.00",GHI000137473,CR,02-Aug-19,25-29,AM,0
4325,$385.00,M,AV,PP,$385.00,GHI000275983,CR,24-May-18,35-39,AM,0
36500,$520.00,F,AV,NE,$520.00,GHI000089652,CR,06-Jul-20,30-34,BP,0
21512,"$1,320.00",M,AV,M,"$1,320.00",GHI000573441,CR,15-Nov-18,40-44,AM,0
20775,"$2,040.00",F,AV,M,"$2,040.00",GHI000096000,CR,07-May-18,35-39,AM,0
26264,$927.00,F,AV,M,$927.46,GHI000092160,CR,27-Jul-20,55-59,BP,0
38766,$300.00,F,AV,M,$300.00,GHI000162605,CR,02-Mar-18,30-34,EC,0
13448,$360.00,F,AV,NE,$360.00,GHI001507589,CR,15-Mar-18,45-49,S,0
1296,$700.00,F,AV,M,$700.00,GHI000877574,CR,15-Aug-19,25-29,BP,0
35386,$400.00,M,AV,M,$400.00,GHI000140632,CR,16-Jul-20,35-39,O,0
19442,$575.00,F,AV,M,$575.00,GHI000238920,CR,08-Mar-19,25-29,AM,0
27871,$270.00,M,AV,NE,$270.24,GHI000556035,CR,21-Jan-20,45-49,AM,0
5504,$300.00,F,AV,M,$300.00,GHI000138796,CR,20-Jul-17,30-34,EC,0
8835,$225.00,M,AV,M,$225.00,GHI000277507,CR,24-Feb-20,65+,C,0
19297,$360.00,F,AV,PP,$360.00,GHI000727567,CR,15-Sep-20,25-29,BP,0
11739,$492.00,M,AV,NE,$492.00,GHI000141852,CR,18-Sep-20,35-39,O,0
30701,"$1,180.00",F,AV,PP,"$1,180.00",GHI000145495,CR,07-Jun-17,50-54,NL,0
12469,$180.00,M,AV,O,$180.00,GHI001304576,CR,08-Nov-19,20-24,O,0
19104,$320.00,M,AV,M,$320.00,GHI001386250,CR,03-Aug-17,35-39,EC,0
25131,$140.00,M,AV,M,$140.00,GHI000166497,CR,06-Mar-20,25-29,C,0
30366,$540.00,F,RP,PP,$540.00,GHI000135448,CR,15-Jun-17,35-39,AM,0
11909,$408.00,F,AV,M,$408.00,GHI001076232,CR,19-Aug-19,65+,O,0
3018,$250.00,M,AV,NE,$250.00,GHI001560064,CR,01-Aug-19,45-49,C,0
35020,$250.00,M,AV,M,$250.00,GHI001942024,CR,25-Sep-20,45-49,BP,0
19363,$560.00,F,AV,M,$560.00,GHI000238920,CR,16-Mar-17,20-24,AM,0
14466,$200.00,M,AV,NE,$200.00,GHI000135471,CR,08-Aug-19,20-24,AM,0
6369,$753.00,F,AV,O,$752.50,GHI000812552,CR,26-Jun-18,20-24,T,0
8274,$560.00,F,RP,M,$560.00,GHI001142040,CR,03-Apr-19,35-39,S,0
22364,"$1,120.00",F,AV,M,"$1,120.00",GHI000074766,CR,15-Dec-17,60-64,W,0
22617,"$2,500.00",F,AV,M,"$2,500.00",GHI000349460,CR,23-Dec-19,30-34,AM,0
7657,"$2,275.00",F,RP,U,"$2,275.14",GHI000151115,CR,14-Jun-18,20-24,AM,0
15184,$320.00,F,AV,PP,$320.00,GHI000289541,CR,29-Mar-17,25-29,BP,0
608,"$1,170.00",M,AV,NE,"$1,170.00",GHI001619727,CR,29-Apr-19,25-29,O,1
31222,$450.00,F,AV,PP,$450.00,GHI000137495,CR,15-Jun-18,45-49,AM,0
6150,$158.00,F,AV,M,$158.33,GHI000196871,CR,13-Dec-17,20-24,AM,0
5627,$960.00,F,AV,O,$960.00,GHI000138796,CR,10-Oct-18,30-34,EC,0
12974,$410.00,M,AV,M,$410.00,GHI000303374,CR,28-Aug-17,60-64,W,0
9678,$625.00,F,AV,M,$625.00,GHI000093333,CR,12-Oct-20,30-34,O,0
24209,$400.00,F,RP,U,$400.00,GHI000076584,CR,16-Oct-20,20-24,O,0
10755,"$1,200.00",M,RP,O,"$1,200.00",GHI001505294,CR,19-Mar-18,20-24,BP,0
2461,$615.00,F,AV,M,$615.00,GHI000075057,CR,07-Mar-17,25-29,NL,0
18919,"$1,150.00",F,RP,NE,"$1,150.00",GHI001736292,CR,10-Jun-19,35-39,W,0
11676,$272.00,F,AV,PP,$272.00,GHI000141852,CR,10-Feb-20,25-29,O,0
5079,$925.00,F,AV,M,$925.00,GHI002016002,CR,22-Jul-20,45-49,O,0
35223,$805.00,F,AV,NE,$804.51,GHI000837897,CR,23-Jan-20,50-54,NL,0
17182,$511.00,F,AV,M,$510.60,GHI000208151,CR,10-Jul-18,20-24,NL,0
331,$560.00,M,AV,O,$560.00,GHI000250631,CR,20-Oct-20,20-24,AM,0
30679,"$1,000.00",M,AV,M,"$1,000.00",GHI000145495,CR,11-Nov-20,35-39,NL,0
16115,$960.00,M,AV,M,$960.00,GHI000084252,CR,01-Sep-17,18-19,AM,0
34633,$564.00,F,AV,NE,$564.36,GHI000090745,CR,27-Nov-20,35-39,AM,0
26983,$330.00,F,AV,NE,$330.00,GHI000222795,CR,20-Oct-17,30-34,O,0
15860,$700.00,M,AV,M,$700.00,GHI000084252,CR,09-Nov-18,25-29,AM,0
7689,"$2,575.00",F,AV,U,"$2,575.00",GHI000151115,CR,03-Oct-18,30-34,AM,0
38472,$680.00,M,AV,M,$680.00,GHI001554434,CR,11-Oct-19,55-59,W,0
17950,$960.00,F,AV,M,$960.00,GHI000955908,CR,04-Jul-18,20-24,AM,0
32130,"$1,560.00",F,AV,O,"$1,560.00",GHI000134160,CR,06-Mar-20,50-54,AM,0
22142,$914.00,F,AV,NE,$913.57,GHI001594122,CR,30-Jul-20,60-64,S,0
250,"$1,400.00",M,RP,M,"$1,400.00",GHI000248094,CR,14-Sep-20,55-59,AM,0
24645,$480.00,F,AV,PP,$480.00,GHI000170760,CR,10-Jan-18,30-34,AM,0
3840,$410.00,M,AV,NE,$410.00,GHI000081332,CR,11-Feb-19,65+,W,0
24946,$221.00,F,AV,NE,$220.80,GHI000252937,CR,06-Dec-18,30-34,S,0
4962,$640.00,F,AV,NE,$640.00,GHI001263894,CR,22-Jun-17,18-19,O,0
11304,"$1,280.00",F,AV,NE,"$1,280.00",GHI000416270,CR,03-Sep-19,40-44,C,0
6164,"$1,260.00",F,RP,NE,"$1,260.00",GHI000196871,CR,23-Aug-17,30-34,AM,0
10040,$635.00,M,AV,NE,$635.00,GHI000364342,CR,09-Mar-20,60-64,AM,0
24297,$165.00,F,AV,O,$165.00,GHI000076584,CR,21-May-18,50-54,AM,0
8307,$362.00,M,AV,M,$362.00,GHI000093453,CR,19-Dec-16,55-59,C,0
23218,$800.00,F,AV,M,$800.00,GHI001709329,CR,18-Apr-19,25-29,W,0
38521,"$1,400.00",M,RP,M,"$1,400.00",GHI001554434,CR,25-Feb-19,50-54,W,0
33005,"$1,160.00",M,RP,O,"$1,160.00",GHI000140573,CR,14-Feb-17,20-24,AM,0
29981,$680.00,F,AV,NE,$680.00,GHI000134156,CR,24-Jul-20,50-54,AM,0
9288,$460.00,F,AV,M,$460.00,GHI000091678,CR,22-Jan-19,30-34,O,0
29524,"$1,760.00",F,AV,PP,"$1,760.00",GHI000133929,CR,12-May-17,20-24,AM,0
13121,$365.00,M,AV,NE,$365.00,GHI001207555,CR,27-Jul-17,30-34,C,0
25590,$675.00,F,AV,M,$675.00,GHI000283422,CR,17-May-18,20-24,W,0
27515,"$1,400.00",M,AV,NE,"$1,400.00",GHI000142888,CR,01-Jul-19,45-49,AM,0
16513,$555.00,M,AV,M,$555.00,GHI001571584,CR,15-Aug-18,55-59,EC,0
20830,"$1,100.00",M,RP,M,"$1,100.00",GHI000639238,CR,07-Jan-20,40-44,BP,0
21367,$640.00,M,RP,PP,$640.00,GHI001761792,CR,03-Dec-19,20-24,AM,0
34246,"$1,620.00",F,AV,M,"$1,620.00",GHI000141152,CR,23-Dec-16,40-44,AM,0
20461,"$1,000.00",F,AV,M,"$1,000.00",GHI000153867,CR,05-Jan-18,35-39,AM,0
24004,$340.00,F,AV,O,$340.00,GHI000152327,CR,12-Feb-19,55-59,AM,0
31550,"$1,320.00",F,AV,NE,"$1,320.00",GHI000137495,CR,28-Aug-17,65+,AM,0
34291,"$1,350.00",F,AV,M,"$1,350.00",GHI000141152,CR,22-Mar-18,30-34,AM,0
7233,"$1,400.00",F,RP,O,"$1,400.00",GHI001442820,CR,18-Dec-19,25-29,AM,0
30180,"$2,560.00",F,AV,NE,"$2,560.00",GHI001240578,CR,15-Jun-18,25-29,AM,0
22464,$578.00,M,AV,M,$578.00,GHI000094998,CR,12-Nov-20,45-49,O,0
28674,"$2,070.00",M,AV,NE,"$2,070.00",GHI000214304,CR,15-Aug-19,45-49,AM,0
30571,$350.00,F,AV,M,$350.00,GHI000145495,CR,05-Jan-17,30-34,NL,0
32853,$780.00,F,AV,NE,$780.00,GHI000140573,CR,04-Feb-19,55-59,AM,0
23183,$150.00,M,AV,M,$150.00,GHI001198853,CR,02-Oct-18,50-54,BP,0
11424,$146.00,M,AV,NE,$146.00,GHI000141852,CR,01-May-18,65+,O,0
31333,"$1,040.00",F,RP,U,"$1,040.00",GHI000137495,CR,29-Aug-19,30-34,AM,0
14157,$760.00,M,AV,M,$760.00,GHI000802562,CR,19-Sep-18,40-44,AM,0
29878,"$2,240.00",F,AV,PP,"$2,240.00",GHI000132614,CR,04-Jun-19,25-29,AM,0
15788,$900.00,M,AV,M,$900.00,GHI000084252,CR,13-Feb-18,30-34,AM,0
16599,$450.00,F,AV,NE,$450.00,GHI001481991,CR,08-Feb-18,25-29,W,0
21039,$790.00,F,AV,U,$790.00,GHI001923586,CR,29-Jun-20,18-19,AM,0
24643,$320.00,F,AV,M,$320.00,GHI000170760,CR,14-Dec-17,40-44,AM,0
5347,"$1,040.00",F,RP,NE,"$1,040.00",GHI000147987,CR,09-Oct-18,25-29,N,0
31453,$940.00,F,AV,M,$940.00,GHI000137495,CR,10-Feb-17,20-24,AM,0
28911,$630.00,M,AV,NE,$630.00,GHI000084353,CR,22-Nov-17,60-64,AM,0
4456,$340.00,F,AV,NE,$340.00,GHI000082061,CR,15-Jan-19,25-29,T,0
11686,$300.00,M,AV,NE,$300.00,GHI000141852,CR,13-Mar-20,65+,O,0
16179,$960.00,M,RP,U,$960.00,GHI000084252,CR,05-Apr-18,30-34,AM,0
35341,$385.00,F,AV,NE,$385.00,GHI000140632,CR,05-Jun-18,55-59,W,0
5612,"$1,120.00",F,AV,M,"$1,120.00",GHI000138796,CR,22-Jun-18,18-19,O,0
14326,$118.00,F,AV,U,$118.00,GHI000135471,CR,17-Jul-17,18-19,O,0
29035,$325.00,M,AV,NE,$325.00,GHI000084353,CR,14-Oct-19,35-39,AM,0
